UF,CIDADE,LONG,LAT
MINAS GERAIS,SANTANA DO GARAMBÉU,-44.1108734300040,-21.6018318573641
MINAS GERAIS,SANTANA DO JACARÉ,-45.1280485695678,-20.9016774924370
MINAS GERAIS,SANTANA DO MANHUAÇU,-41.9234974642324,-20.1085461650507
MINAS GERAIS,SANTANA DO PARAÍSO,-42.5525829490449,-19.3690985235546
MINAS GERAIS,SANTANA DO RIACHO,-43.7114593033951,-19.1700918689263
MINAS GERAIS,SANTANA DOS MONTES,-43.7059982789998,-20.7897348514805
MINAS GERAIS,SANTA RITA DE CALDAS,-46.3386257813582,-22.0264354861110
MINAS GERAIS,SANTA RITA DE JACUTINGA,-44.1004418543942,-22.1484611222255
MINAS GERAIS,SANTA RITA DE MINAS,-42.1317808369165,-19.8752101701675
MINAS GERAIS,SANTA RITA DE IBITIPOCA,-43.9167605187734,-21.5612300794450
MINAS GERAIS,SANTA RITA DO ITUETO,-41.3792782175160,-19.3598130146739
MINAS GERAIS,SANTA RITA DO SAPUCAÍ,-45.7039881925124,-22.2533298263696
MINAS GERAIS,SANTA ROSA DA SERRA,-45.9706644273527,-19.5326211380260
MINAS GERAIS,SANTA VITÓRIA,-50.1234651115175,-18.8439479825626
MINAS GERAIS,SANTO ANTÔNIO DO AMPARO,-44.9186749352284,-20.9462485658306
MINAS GERAIS,SANTO ANTÔNIO DO AVENTUREIRO,-42.8116372461193,-21.7558281758550
MINAS GERAIS,SANTO ANTÔNIO DO GRAMA,-42.6138987970154,-20.3125002779396
MINAS GERAIS,SANTO ANTÔNIO DO ITAMBÉ,-43.3037794094908,-18.4689716455164
MINAS GERAIS,SANTO ANTÔNIO DO JACINTO,-40.1753373252436,-16.5376834096860
MINAS GERAIS,SANTO ANTÔNIO DO MONTE,-45.2939359191445,-20.0872192488794
MINAS GERAIS,SANTO ANTÔNIO DO RETIRO,-42.6243765156755,-15.3426335372695
MINAS GERAIS,SANTO ANTÔNIO DO RIO ABAIXO,-43.2530571823808,-19.2256798037912
MINAS GERAIS,SANTO HIPÓLITO,-44.2216982205234,-18.2878101900473
MINAS GERAIS,SANTOS DUMONT,-43.5537521652921,-21.4575319947014
MINAS GERAIS,SÃO BENTO ABADE,-45.0753606266928,-21.5790480164946
MINAS GERAIS,SÃO BRÁS DO SUAÇUÍ,-43.9526746478891,-20.6265040684823
MINAS GERAIS,SÃO DOMINGOS DAS DORES,-42.0095079969034,-19.5294460672771
MINAS GERAIS,SÃO DOMINGOS DO PRATA,-42.9603634003990,-19.8710279004362
MINAS GERAIS,SÃO FÉLIX DE MINAS,-41.4903528288280,-18.5861055944553
MINAS GERAIS,SÃO FRANCISCO,-44.8613127423766,-15.9525638055612
MINAS GERAIS,SÃO FRANCISCO DE PAULA,-44.9826306199264,-20.7135317999445
MINAS GERAIS,SÃO FRANCISCO DE SALES,-49.7655663178882,-19.8651143582820
MINAS GERAIS,SÃO FRANCISCO DO GLÓRIA,-42.2682205326675,-20.7923014187189
MINAS GERAIS,SÃO GERALDO,-42.8376641332472,-20.9208475279285
MINAS GERAIS,SÃO GERALDO DA PIEDADE,-42.2891350679300,-18.8440313418778
MINAS GERAIS,SÃO GERALDO DO BAIXIO,-41.3636282368696,-18.9188085164172
MINAS GERAIS,SÃO GONÇALO DO ABAETÉ,-45.8342461504009,-18.3411129280494
MINAS GERAIS,SÃO GONÇALO DO PARÁ,-44.8571889838230,-19.9856847319035
MINAS GERAIS,SÃO GONÇALO DO RIO ABAIXO,-43.3480400193056,-19.8318007017906
MINAS GERAIS,SÃO GONÇALO DO SAPUCAÍ,-45.5946377949369,-21.8919051420956
MINAS GERAIS,SÃO GOTARDO,-46.0531440401029,-19.3127001913322
MINAS GERAIS,SÃO JOÃO BATISTA DO GLÓRIA,-46.5034614693394,-20.6390368456458
MINAS GERAIS,SÃO JOÃO DA LAGOA,-44.3490885621947,-16.8520551567279
MINAS GERAIS,SÃO JOÃO DA MATA,-45.9265298075988,-21.9348528245237
MINAS GERAIS,SÃO JOÃO DA PONTE,-44.0089551084967,-15.9245130654992
MINAS GERAIS,SÃO JOÃO DAS MISSÕES,-44.0812622895275,-14.8825334839124
MINAS GERAIS,SÃO JOÃO DEL REI,-44.2609727347292,-21.1355089743173
MINAS GERAIS,SÃO JOÃO DO MANHUAÇU,-42.1521577505494,-20.3954998659809
MINAS GERAIS,SÃO JOÃO DO MANTENINHA,-41.1587484425610,-18.7278374865803
MINAS GERAIS,SÃO JOÃO DO ORIENTE,-42.1564598949620,-19.3376661342620
MINAS GERAIS,SÃO JOÃO DO PACUÍ,-44.5295709891001,-16.5383751445545
MINAS GERAIS,SÃO JOÃO DO PARAÍSO,-42.0114224428155,-15.3184380950909
MINAS GERAIS,SÃO JOÃO EVANGELISTA,-42.7760481433917,-18.5451868295064
MINAS GERAIS,SÃO JOÃO NEPOMUCENO,-43.0112857685040,-21.5356970635886
MINAS GERAIS,SÃO JOAQUIM DE BICAS,-44.2662730160972,-20.0634684606132
MINAS GERAIS,SÃO JOSÉ DA BARRA,-46.3193295708755,-20.7220909662412
MINAS GERAIS,SÃO JOSÉ DA LAPA,-43.9599562982337,-19.6986268215191
MINAS GERAIS,SÃO JOSÉ DA SAFIRA,-42.1464105249464,-18.3251174567601
MINAS GERAIS,SÃO JOSÉ DA VARGINHA,-44.5610597329864,-19.7048059868236
MINAS GERAIS,SÃO JOSÉ DO ALEGRE,-45.5301876074668,-22.3290552486338
MINAS GERAIS,SÃO JOSÉ DO DIVINO,-41.3912087843896,-18.4832633219871
MINAS GERAIS,SÃO JOSÉ DO GOIABAL,-42.7098601268982,-19.9279832169656
MINAS GERAIS,SÃO JOSÉ DO JACURI,-42.6666267691673,-18.2758107503416
MINAS GERAIS,SÃO JOSÉ DO MANTIMENTO,-41.7490728164260,-20.0059989819425
MINAS GERAIS,SÃO LOURENÇO,-45.0533731031446,-22.1177686713602
MINAS GERAIS,SÃO MIGUEL DO ANTA,-42.7208990463332,-20.7059175904583
MINAS GERAIS,SÃO PEDRO DA UNIÃO,-46.6213268893432,-21.1334584955415
MINAS GERAIS,SÃO PEDRO DOS FERROS,-42.5239009348010,-20.1719098245167
MINAS GERAIS,SÃO PEDRO DO SUAÇUÍ,-42.6002319396511,-18.3655057595136
MINAS GERAIS,SÃO ROMÃO,-45.0691351971252,-16.3686392158312
MINAS GERAIS,SÃO ROQUE DE MINAS,-46.3689949346399,-20.2506708115156
MINAS GERAIS,SÃO SEBASTIÃO DA BELA VISTA,-45.7547892088755,-22.1550057867841
MINAS GERAIS,SÃO SEBASTIÃO DA VARGEM ALEGRE,-42.6386658919301,-21.0738303380808
MINAS GERAIS,SÃO SEBASTIÃO DO ANTA,-41.9795988985260,-19.5001070899358
MINAS GERAIS,SÃO SEBASTIÃO DO MARANHÃO,-42.5657456966687,-18.0913715113299
MINAS GERAIS,SÃO SEBASTIÃO DO OESTE,-45.0031339870159,-20.2740951951869
MINAS GERAIS,SÃO SEBASTIÃO DO PARAÍSO,-46.9864718256050,-20.9180654486469
MINAS GERAIS,SÃO SEBASTIÃO DO RIO PRETO,-43.1747344223136,-19.2857666703185
MINAS GERAIS,SÃO SEBASTIÃO DO RIO VERDE,-44.9777360533972,-22.2150562279056
MINAS GERAIS,SÃO TIAGO,-44.5039924427307,-20.9009463498959
MINAS GERAIS,SÃO TOMÁS DE AQUINO,-47.0967829718718,-20.7849943870432
MINAS GERAIS,SÃO THOMÉ DAS LETRAS,-44.9870084546217,-21.7207227802253
MINAS GERAIS,SÃO VICENTE DE MINAS,-44.4546835035525,-21.6974718375073
MINAS GERAIS,SAPUCAÍ-MIRIM,-45.7409257375558,-22.7515963809342
MINAS GERAIS,SARDOÁ,-42.3661292228935,-18.7832653468761
MINAS GERAIS,SARZEDO,-44.1458673612766,-20.0345349207995
MINAS GERAIS,SETUBINHA,-42.1664383107870,-17.5970190167039
MINAS GERAIS,SEM-PEIXE,-42.8419017302093,-20.1025363692222
MINAS GERAIS,SENADOR AMARAL,-46.1802335937979,-22.5887215665658
MINAS GERAIS,SENADOR CORTES,-42.9443320993964,-21.8025169575441
MINAS GERAIS,SENADOR FIRMINO,-43.1041303932776,-20.9180596003151
MINAS GERAIS,SENADOR JOSÉ BENTO,-46.1794726958333,-22.1666066776878
MINAS GERAIS,SENADOR MODESTINO GONÇALVES,-43.2229754714858,-17.9460246708404
MINAS GERAIS,SENHORA DE OLIVEIRA,-43.3377319940151,-20.7938997631814
MINAS GERAIS,SENHORA DO PORTO,-43.0817557207791,-18.8980080199684
MINAS GERAIS,SENHORA DOS REMÉDIOS,-43.5863819522035,-21.0330829642424
MINAS GERAIS,SERICITA,-42.4820072656267,-20.4715553544651
MINAS GERAIS,SERITINGA,-44.5214453517545,-21.9113492777473
MINAS GERAIS,SERRA AZUL DE MINAS,-43.1744593090578,-18.3622797249824
MINAS GERAIS,SERRA DA SAUDADE,-45.7965895746721,-19.4405622457509
MINAS GERAIS,SERRA DOS AIMORÉS,-40.2431685749409,-17.7857470182657
MINAS GERAIS,SERRA DO SALITRE,-46.6921087261840,-19.1117957634513
MINAS GERAIS,SERRANIA,-46.0431449357807,-21.5466806519747
MINAS GERAIS,SERRANÓPOLIS DE MINAS,-42.8743863930717,-15.8087837820719
MINAS GERAIS,SERRANOS,-44.5067541647369,-21.8887817979059
MINAS GERAIS,SERRO,-43.3886312680834,-18.6044422453401
MINAS GERAIS,SETE LAGOAS,-44.2395946156210,-19.4582874187508
MINAS GERAIS,SILVEIRÂNIA,-43.2178784698460,-21.1646375385202
MINAS GERAIS,SILVIANÓPOLIS,-45.8324471455678,-22.0279972638563
MINAS GERAIS,SIMÃO PEREIRA,-43.3149558126212,-21.9648567892045
MINAS GERAIS,SIMONÉSIA,-42.0038567486968,-20.1220295973937
MINAS GERAIS,SOBRÁLIA,-42.0986538397189,-19.2355492879039
MINAS GERAIS,SOLEDADE DE MINAS,-45.0410226419628,-22.0592064057821
MINAS GERAIS,TABULEIRO,-43.2456052646167,-21.3575776594416
MINAS GERAIS,TAIOBEIRAS,-42.2279155455793,-15.8115214376568
MINAS GERAIS,TAPARUBA,-41.6158581306474,-19.7614695843439
MINAS GERAIS,TAPIRA,-46.8219153621833,-19.9255792183172
MINAS GERAIS,TAPIRAÍ,-46.0185702098121,-19.8858056068801
MINAS GERAIS,TAQUARAÇU DE MINAS,-43.6871427896688,-19.6738480484131
MINAS GERAIS,TARUMIRIM,-42.0077345774412,-19.2814948727844
MINAS GERAIS,TEIXEIRAS,-42.8626438044107,-20.6490665250922
MINAS GERAIS,TEÓFILO OTONI,-41.5096351657897,-17.8625398080140
MINAS GERAIS,TIMÓTEO,-42.6439423108068,-19.5840503585078
MINAS GERAIS,TIRADENTES,-44.1726923811067,-21.1070434367550
MINAS GERAIS,TIROS,-45.9635510991526,-19.0039173800698
MINAS GERAIS,TOCANTINS,-43.0186995083911,-21.1755495260190
MINAS GERAIS,TOCOS DO MOJI,-46.0964468007417,-22.3716455947385
MINAS GERAIS,TOLEDO,-46.3789726564943,-22.7433948080707
MINAS GERAIS,TOMBOS,-42.0146816210783,-20.9025892250881
MINAS GERAIS,TRÊS CORAÇÕES,-45.2549368731670,-21.6959657769093
MINAS GERAIS,TRÊS MARIAS,-45.2257352467415,-18.2059212240174
MINAS GERAIS,TRÊS PONTAS,-45.5154747970410,-21.3687699216518
MINAS GERAIS,TUMIRITINGA,-41.6379804793586,-18.9766076611695
MINAS GERAIS,TUPACIGUARA,-48.6937358802059,-18.5993525644430
MINAS GERAIS,TURMALINA,-42.7304145447903,-17.2864120942752
MINAS GERAIS,TURVOLÂNDIA,-45.7967357927090,-21.8793890056639
MINAS GERAIS,UBÁ,-42.9367864643920,-21.1185969514978
MINAS GERAIS,UBAÍ,-44.7870862054941,-16.2974045209459
MINAS GERAIS,UBAPORANGA,-42.1092163270909,-19.6413620049211
MINAS GERAIS,UBERABA,-47.9836248955742,-19.7135346071021
MINAS GERAIS,UBERLÂNDIA,-48.2779501847345,-18.9189986093056
MINAS GERAIS,UMBURATIBA,-40.5726450205228,-17.2536072102915
MINAS GERAIS,UNAÍ,-46.8999565952850,-16.3590084924977
MINAS GERAIS,UNIÃO DE MINAS,-50.3308029413544,-19.5297366441285
MINAS GERAIS,URUANA DE MINAS,-46.2562288734466,-16.0600251971288
MINAS GERAIS,URUCÂNIA,-42.7412284517106,-20.3508704157197
MINAS GERAIS,URUCUIA,-45.7370281843675,-16.1320910169931
MINAS GERAIS,VARGEM ALEGRE,-42.2998154822517,-19.6007202041095
MINAS GERAIS,VARGEM BONITA,-46.3724569794485,-20.3267766484088
MINAS GERAIS,VARGEM GRANDE DO RIO PARDO,-42.3092908662842,-15.4024006159174
MINAS GERAIS,VARGINHA,-45.4318861442786,-21.5570800390634
MINAS GERAIS,VARJÃO DE MINAS,-46.0335015457310,-18.3837044637811
MINAS GERAIS,VÁRZEA DA PALMA,-44.7303465827323,-17.5975701770905
MINAS GERAIS,VARZELÂNDIA,-44.0279481432270,-15.7088710522808
MINAS GERAIS,VAZANTE,-46.9019668858480,-17.9910384302439
MINAS GERAIS,VERDELÂNDIA,-43.6060222623997,-15.5945423473444
MINAS GERAIS,VEREDINHA,-42.7359302400247,-17.3939690803405
MINAS GERAIS,VERÍSSIMO,-48.3037105802610,-19.6693578326150
MINAS GERAIS,VERMELHO NOVO,-42.2683458173973,-20.0347660882542
MINAS GERAIS,VESPASIANO,-43.9199151867378,-19.6930304397713
MINAS GERAIS,VIÇOSA,-42.8794773756709,-20.7520720070293
MINAS GERAIS,VIEIRAS,-42.2458035423232,-20.8653406932197
MINAS GERAIS,MATHIAS LOBATO,-41.9233604609168,-18.5795889082626
MINAS GERAIS,VIRGEM DA LAPA,-42.3432810665662,-16.8021488570313
MINAS GERAIS,VIRGÍNIA,-45.0954251629558,-22.3369720668069
MINAS GERAIS,VIRGINÓPOLIS,-42.7148044703271,-18.8251403925481
MINAS GERAIS,VIRGOLÂNDIA,-42.3108100373185,-18.4760617047881
MINAS GERAIS,VISCONDE DO RIO BRANCO,-42.8393893910016,-21.0119895771312
MINAS GERAIS,VOLTA GRANDE,-42.5412849473875,-21.7707111492068
MINAS GERAIS,WENCESLAU BRAZ,-45.3567739530528,-22.5290130396557
ESPÍRITO SANTO,AFONSO CLÁUDIO,-41.1254597171689,-20.0770400098969
ESPÍRITO SANTO,ÁGUIA BRANCA,-40.7366381673749,-18.9873613695253
ESPÍRITO SANTO,ÁGUA DOCE DO NORTE,-40.9764559118820,-18.5455464912766
ESPÍRITO SANTO,ALEGRE,-41.5364883187663,-20.7632651351226
ESPÍRITO SANTO,ALFREDO CHAVES,-40.7600496463911,-20.6303475372320
ESPÍRITO SANTO,ALTO RIO NOVO,-41.0186843433418,-19.0574996056204
ESPÍRITO SANTO,ANCHIETA,-40.6476589422027,-20.8056132241888
ESPÍRITO SANTO,APIACÁ,-41.5633797608618,-21.1564478852618
ESPÍRITO SANTO,ARACRUZ,-40.2762233763624,-19.8232777404467
ESPÍRITO SANTO,ATILIO VIVACQUA,-41.1912419094544,-20.9158966202099
ESPÍRITO SANTO,BAIXO GUANDU,-41.0120677359012,-19.5142461286191
ESPÍRITO SANTO,BARRA DE SÃO FRANCISCO,-40.8903986239600,-18.7590890533313
ESPÍRITO SANTO,BOA ESPERANÇA,-40.3029556431013,-18.5387151622041
ESPÍRITO SANTO,BOM JESUS DO NORTE,-41.6758105077654,-21.1293417884130
ESPÍRITO SANTO,BREJETUBA,-41.2896765285112,-20.1570341861911
ESPÍRITO SANTO,CACHOEIRO DE ITAPEMIRIM,-41.1119188104426,-20.8501123496921
ESPÍRITO SANTO,CARIACICA,-40.3905591046775,-20.2946777965172
ESPÍRITO SANTO,CASTELO,-41.2022127039763,-20.6020650860520
ESPÍRITO SANTO,COLATINA,-40.6303175540319,-19.5362700836217
ESPÍRITO SANTO,CONCEIÇÃO DA BARRA,-39.7274744194389,-18.5984623008997
ESPÍRITO SANTO,CONCEIÇÃO DO CASTELO,-41.2453480411941,-20.3655811138099
ESPÍRITO SANTO,DIVINO DE SÃO LOURENÇO,-41.6799763283207,-20.6204706518503
ESPÍRITO SANTO,DOMINGOS MARTINS,-40.6593963545811,-20.3642385223786
ESPÍRITO SANTO,DORES DO RIO PRETO,-41.8495773624823,-20.6928939053030
ESPÍRITO SANTO,ECOPORANGA,-40.8300811593362,-18.3752523795108
ESPÍRITO SANTO,FUNDÃO,-40.4037654440298,-19.9334471176936
ESPÍRITO SANTO,GOVERNADOR LINDENBERG,-40.4577660614079,-19.2528074444097
ESPÍRITO SANTO,GUAÇUÍ,-41.6794962927473,-20.7753378052849
ESPÍRITO SANTO,GUARAPARI,-40.4950210194579,-20.6659745796442
ESPÍRITO SANTO,IBATIBA,-41.5072079994980,-20.2340203462858
ESPÍRITO SANTO,IBIRAÇU,-40.3716661788635,-19.8318799980722
ESPÍRITO SANTO,IBITIRAMA,-41.6594124008597,-20.5387309665894
ESPÍRITO SANTO,ICONHA,-40.8112210453371,-20.7971447538605
ESPÍRITO SANTO,IRUPI,-41.6475278614673,-20.3485970392932
ESPÍRITO SANTO,ITAGUAÇU,-40.8565984866284,-19.8025077112127
ESPÍRITO SANTO,ITAPEMIRIM,-40.8361451168450,-21.0110996272507
ESPÍRITO SANTO,ITARANA,-40.8797910822260,-19.8723480060490
ESPÍRITO SANTO,IÚNA,-41.5328886935213,-20.3485995137779
ESPÍRITO SANTO,JAGUARÉ,-40.0861409923639,-18.9004359095214
ESPÍRITO SANTO,JERÔNIMO MONTEIRO,-41.4029345744706,-20.7976978982677
ESPÍRITO SANTO,JOÃO NEIVA,-40.3808804853376,-19.7529585988572
ESPÍRITO SANTO,LARANJA DA TERRA,-41.0552443545224,-19.8986934504390
ESPÍRITO SANTO,LINHARES,-40.0653057986955,-19.3981059344649
ESPÍRITO SANTO,MANTENÓPOLIS,-41.1177374788060,-18.8611789662471
ESPÍRITO SANTO,MARATAÍZES,-40.8301872856744,-21.0429962752913
ESPÍRITO SANTO,MARECHAL FLORIANO,-40.6803834328881,-20.4267085919717
ESPÍRITO SANTO,MARILÂNDIA,-40.5509510036323,-19.4128127577518
ESPÍRITO SANTO,MIMOSO DO SUL,-41.3644252658845,-21.0653735081717
ESPÍRITO SANTO,MONTANHA,-40.3634208795715,-18.1268566471782
ESPÍRITO SANTO,MUCURICI,-40.5179268365101,-18.0972363795720
ESPÍRITO SANTO,MUNIZ FREIRE,-41.4175137804130,-20.4565455935268
ESPÍRITO SANTO,MUQUI,-41.3462139983691,-20.9536923095423
ESPÍRITO SANTO,NOVA VENÉCIA,-40.4015478770170,-18.7129060016259
ESPÍRITO SANTO,PANCAS,-40.8560031007125,-19.2244197861320
ESPÍRITO SANTO,PEDRO CANÁRIO,-39.9549369518726,-18.2971915038956
ESPÍRITO SANTO,PINHEIROS,-40.2177280801912,-18.4133233436180
ESPÍRITO SANTO,PIÚMA,-40.7279809404286,-20.8376088996899
ESPÍRITO SANTO,PONTO BELO,-40.5381337770580,-18.1291260855312
ESPÍRITO SANTO,PRESIDENTE KENNEDY,-41.0518956305895,-21.1001484084681
ESPÍRITO SANTO,RIO BANANAL,-40.3224784282699,-19.2770864859237
ESPÍRITO SANTO,RIO NOVO DO SUL,-40.9362283554512,-20.8645861496867
ESPÍRITO SANTO,SANTA LEOPOLDINA,-40.5332096123378,-20.0988906924926
ESPÍRITO SANTO,SANTA MARIA DE JETIBÁ,-40.7416178006497,-20.0288140581884
ESPÍRITO SANTO,SANTA TERESA,-40.5989977217142,-19.9377143168607
ESPÍRITO SANTO,SÃO DOMINGOS DO NORTE,-40.6218777327170,-19.1481685100059
ESPÍRITO SANTO,SÃO GABRIEL DA PALHA,-40.5295995075600,-19.0219647532490
ESPÍRITO SANTO,SÃO JOSÉ DO CALÇADO,-41.6560878498074,-21.0261302467275
ESPÍRITO SANTO,SÃO MATEUS,-39.8582005956105,-18.7184469678596
ESPÍRITO SANTO,SÃO ROQUE DO CANAÃ,-40.6431387555474,-19.7253072048101
ESPÍRITO SANTO,SERRA,-40.2752170367085,-20.1567698424317
ESPÍRITO SANTO,SOORETAMA,-40.0964908071322,-19.1919496278562
ESPÍRITO SANTO,VARGEM ALTA,-41.0071483601643,-20.6716781987879
ESPÍRITO SANTO,VENDA NOVA DO IMIGRANTE,-41.1290532110882,-20.3315181774343
ESPÍRITO SANTO,VIANA,-40.4956243354911,-20.3908625111662
ESPÍRITO SANTO,VILA PAVÃO,-40.6024114108213,-18.6208034523460
ESPÍRITO SANTO,VILA VALÉRIO,-40.3905897774138,-18.9936174389143
ESPÍRITO SANTO,VILA VELHA,-40.2939566369471,-20.3383741042139
ESPÍRITO SANTO,VITÓRIA,-40.3222087267266,-20.3201537928533
RIO DE JANEIRO,ANGRA DOS REIS,-44.3196272622666,-23.0091159352755
RIO DE JANEIRO,APERIBÉ,-42.1049166541126,-21.6194217697861
RIO DE JANEIRO,ARARUAMA,-42.3410960231634,-22.8774383873544
RIO DE JANEIRO,AREAL,-43.1010698051683,-22.2369120035668
RIO DE JANEIRO,ARMAÇÃO DOS BÚZIOS,-41.8877494680881,-22.7577637929238
RIO DE JANEIRO,ARRAIAL DO CABO,-42.0283359676368,-22.9676382775840
RIO DE JANEIRO,BARRA DO PIRAÍ,-43.8284524538255,-22.4695962921240
RIO DE JANEIRO,BARRA MANSA,-44.1724313736866,-22.5453011339305
RIO DE JANEIRO,BELFORD ROXO,-43.3996249708152,-22.7645559675461
RIO DE JANEIRO,BOM JARDIM,-42.4172114822868,-22.1533052283079
RIO DE JANEIRO,BOM JESUS DO ITABAPOANA,-41.6776797949817,-21.1344974418774
RIO DE JANEIRO,CABO FRIO,-42.0200748019026,-22.8807646671330
RIO DE JANEIRO,CACHOEIRAS DE MACACU,-42.6631643572627,-22.4675708722497
RIO DE JANEIRO,CAMBUCI,-41.9086360046562,-21.5772767096589
RIO DE JANEIRO,CARAPEBUS,-41.6640105958578,-22.1825947273674
RIO DE JANEIRO,COMENDADOR LEVY GASPARIAN,-43.2172237155871,-22.0333589383828
RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,-41.3304764918626,-21.7518986320641
RIO DE JANEIRO,CANTAGALO,-42.3659775990210,-21.9818398587921
RIO DE JANEIRO,CARDOSO MOREIRA,-41.6132963462101,-21.4961573566676
RIO DE JANEIRO,CARMO,-42.6097176406817,-21.9293117801394
RIO DE JANEIRO,CASIMIRO DE ABREU,-42.2042105444310,-22.4795365025548
RIO DE JANEIRO,CONCEIÇÃO DE MACABU,-41.8677585057148,-22.0878715265254
RIO DE JANEIRO,CORDEIRO,-42.3630305379077,-22.0277765631233
RIO DE JANEIRO,DUAS BARRAS,-42.5150976314670,-22.0589060899401
RIO DE JANEIRO,DUQUE DE CAXIAS,-43.3098880717226,-22.7852532496542
RIO DE JANEIRO,ENGENHEIRO PAULO DE FRONTIN,-43.6794768289526,-22.5436846647273
RIO DE JANEIRO,GUAPIMIRIM,-42.9783297043207,-22.5195957941239
RIO DE JANEIRO,IGUABA GRANDE,-42.2221245423239,-22.8390569836941
RIO DE JANEIRO,ITABORAÍ,-42.8603434261964,-22.7458630174263
RIO DE JANEIRO,ITAGUAÍ,-43.7750406349418,-22.8712507684220
RIO DE JANEIRO,ITALVA,-41.6909647604930,-21.4251032779829
RIO DE JANEIRO,ITAOCARA,-42.0777295245708,-21.6705026732971
RIO DE JANEIRO,ITAPERUNA,-41.8862031766506,-21.2105910847538
RIO DE JANEIRO,ITATIAIA,-44.5627719941770,-22.4970145997172
RIO DE JANEIRO,JAPERI,-43.6537858009828,-22.6448185711114
RIO DE JANEIRO,LAJE DO MURIAÉ,-42.1311744192347,-21.2057208352488
RIO DE JANEIRO,MACAÉ,-41.7750642854760,-22.3687049743850
RIO DE JANEIRO,MACUCO,-42.2570738797263,-21.9902295051434
RIO DE JANEIRO,MAGÉ,-43.0402461327151,-22.6543487574334
RIO DE JANEIRO,MANGARATIBA,-44.0411265453576,-22.9617119412403
RIO DE JANEIRO,MARICÁ,-42.8198241148270,-22.9169553374010
RIO DE JANEIRO,MENDES,-43.7214868876951,-22.5174226018979
RIO DE JANEIRO,MESQUITA,-43.4292237631069,-22.7680879226350
RIO DE JANEIRO,MIGUEL PEREIRA,-43.4746761214594,-22.4554266084252
RIO DE JANEIRO,MIRACEMA,-42.1984114071903,-21.4111632991603
RIO DE JANEIRO,NATIVIDADE,-41.9764403133446,-21.0437569889655
RIO DE JANEIRO,NILÓPOLIS,-43.4166099808637,-22.8075142239115
RIO DE JANEIRO,NITERÓI,-43.0758231672735,-22.8964523851273
RIO DE JANEIRO,NOVA FRIBURGO,-42.5327712629633,-22.2864614591961
RIO DE JANEIRO,NOVA IGUAÇU,-43.4503453299191,-22.7598348262648
RIO DE JANEIRO,PARACAMBI,-43.7093845630292,-22.6097271620662
RIO DE JANEIRO,PARAÍBA DO SUL,-43.2895444648457,-22.1619815421833
RIO DE JANEIRO,PARATY,-44.7108585020174,-23.2194136073409
RIO DE JANEIRO,PATY DO ALFERES,-43.4248709167338,-22.4274146332335
RIO DE JANEIRO,PETRÓPOLIS,-43.1773365766750,-22.5105986119618
RIO DE JANEIRO,PINHEIRAL,-44.0003545569539,-22.5156739857918
RIO DE JANEIRO,PIRAÍ,-43.8993511857657,-22.6287569098054
RIO DE JANEIRO,PORCIÚNCULA,-42.0401563585052,-20.9626076269766
RIO DE JANEIRO,PORTO REAL,-44.2969007349911,-22.4329484238210
RIO DE JANEIRO,QUATIS,-44.2627113015842,-22.4099186616770
RIO DE JANEIRO,QUEIMADOS,-43.5556695470827,-22.7174304900919
RIO DE JANEIRO,QUISSAMÃ,-41.4725094000999,-22.1066401655146
RIO DE JANEIRO,RESENDE,-44.4436134229207,-22.4711835861228
RIO DE JANEIRO,RIO BONITO,-42.6259978411627,-22.7112715025702
RIO DE JANEIRO,RIO CLARO,-44.1394056377073,-22.7317268340485
RIO DE JANEIRO,RIO DAS FLORES,-43.5764329481335,-22.1718622438360
RIO DE JANEIRO,RIO DAS OSTRAS,-41.9369671271608,-22.5239411858050
RIO DE JANEIRO,RIO DE JANEIRO,-43.2278751249952,-22.8766521181865
RIO DE JANEIRO,SANTA MARIA MADALENA,-42.0144449928315,-21.9660944706772
RIO DE JANEIRO,SANTO ANTÔNIO DE PÁDUA,-42.1779115574882,-21.5359771209445
RIO DE JANEIRO,SÃO FRANCISCO DE ITABAPOANA,-41.1177197285798,-21.4801381322882
RIO DE JANEIRO,SÃO FIDÉLIS,-41.7555923123358,-21.6436265466279
RIO DE JANEIRO,SÃO GONÇALO,-43.0323350619648,-22.8295473130261
RIO DE JANEIRO,SÃO JOÃO DA BARRA,-41.0503481454840,-21.6404577523792
RIO DE JANEIRO,SÃO JOÃO DE MERITI,-43.3718846030395,-22.8023308086340
RIO DE JANEIRO,SÃO JOSÉ DE UBÁ,-41.9412319414458,-21.3602211097574
RIO DE JANEIRO,SÃO JOSÉ DO VALE DO RIO PRETO,-42.9233683013341,-22.1497395104903
RIO DE JANEIRO,SÃO PEDRO DA ALDEIA,-42.1035286701542,-22.8372031947556
RIO DE JANEIRO,SÃO SEBASTIÃO DO ALTO,-42.1302196784864,-21.9544634108549
RIO DE JANEIRO,SAPUCAIA,-42.9141753604676,-21.9939558651925
RIO DE JANEIRO,SAQUAREMA,-42.4966940500338,-22.9311274159959
RIO DE JANEIRO,SEROPÉDICA,-43.7019252211618,-22.7430110680240
RIO DE JANEIRO,SILVA JARDIM,-42.3898259273538,-22.6543301984185
RIO DE JANEIRO,SUMIDOURO,-42.6786255811119,-22.0506694108347
RIO DE JANEIRO,TANGUÁ,-42.7211719484129,-22.7339374343164
RIO DE JANEIRO,TERESÓPOLIS,-42.9629567139024,-22.4090049455632
